ReporteOvitrampasActivas
CENTRO NACIONAL EN VIGILANCIA EPIDEMIOLÓGICA Y CONTROL DE ENFERMEDADES
Reporte de Ovitrampas Activas por Estado en el año 2025
Estado: 11 Guanajuato


Fecha de Impresión: 14-01-2025 6:58:27 AM

Clave_de_Ubicación,Folio_de_Ovitrampas,Fecha_de_Creación,No_de_Lecturas,Huevos_Ubicados,X,Y,Ovitrampa,OviEscuela,Tipo_de_Escuela,Clave_SEP,
11007000103620015,110070349,04-02-2018 9:16:49 PM,2,0,-101,21,X,,,,
11007000103620016,110070350,04-02-2018 9:20:04 PM,2,0,-101,21,X,,,,
11007000103620016,110070351,04-02-2018 9:21:02 PM,2,0,-101,21,X,,,,
11007000103620016,110070352,04-02-2018 9:21:37 PM,2,0,-101,21,X,,,,
11007000103620042,110070353,04-02-2018 9:22:50 PM,2,0,-101,21,X,,,,
11007000103620042,110070354,04-02-2018 9:23:25 PM,2,0,-101,21,X,,,,
11007000103620042,110070355,04-02-2018 9:24:05 PM,2,0,-101,21,X,,,,
11007000103640062,110070358,04-02-2018 9:34:42 PM,2,0,-101,21,X,,,,
11007000103630041,110070359,04-02-2018 9:36:55 PM,2,0,-101,21,X,,,,
11007000131190007,110070360,04-02-2018 10:23:03 PM,2,0,-101,21,X,,,,
11007000103640062,110070361,04-02-2018 10:26:35 PM,2,0,-101,21,X,,,,
11007000103640062,110070362,04-02-2018 10:27:01 PM,2,0,-101,21,X,,,,
11007000103630050,110070363,04-02-2018 10:29:11 PM,2,0,-101,21,X,,,,
11007000103630050,110070364,04-02-2018 10:29:30 PM,2,0,-101,21,X,,,,
11007000103630050,110070365,04-02-2018 10:30:21 PM,2,0,-101,21,X,,,,
11007000103630040,110070367,04-02-2018 10:33:13 PM,2,0,-101,21,X,,,,
11007000103630045,110070368,04-02-2018 10:35:35 PM,2,0,-101,21,X,,,,
11007000103630044,110070369,04-02-2018 10:36:19 PM,2,0,-101,21,X,,,,
11007000103620038,110070370,04-02-2018 10:42:11 PM,2,0,-101,21,X,,,,
11007000103620038,110070371,04-02-2018 10:43:31 PM,2,0,-101,21,X,,,,
11007000103620007,110070372,04-02-2018 10:44:46 PM,2,0,-101,21,X,,,,
11007000131160002,110070375,04-02-2018 10:52:26 PM,2,0,-101,21,X,,,,
11007000131160002,110070376,04-02-2018 10:53:40 PM,2,0,-101,21,X,,,,
11007000131160005,110070377,04-02-2018 10:55:09 PM,2,0,-101,21,X,,,,
11007000131160009,110070378,04-02-2018 10:55:44 PM,2,0,-101,21,X,,,,
11007000131160009,110070379,04-02-2018 10:56:19 PM,2,0,-101,21,X,,,,
11007000131170004,110070380,04-02-2018 10:58:04 PM,2,0,-101,21,X,,,,
11007000131170001,110070381,04-02-2018 11:01:46 PM,2,0,-101,21,X,,,,
11007000131180011,110070382,04-02-2018 11:03:26 PM,2,0,-101,21,X,,,,
11007000103640071,110070383,04-02-2018 11:04:48 PM,2,0,-101,21,X,,,,
11007000103640071,110070384,04-02-2018 11:05:21 PM,2,0,-101,21,X,,,,
11007000103640071,110070385,04-02-2018 11:06:01 PM,2,0,-101,21,X,,,,
11007000103640055,110070386,04-02-2018 11:07:51 PM,2,0,-101,21,X,,,,
11007000103640055,110070387,04-02-2018 11:08:28 PM,2,0,-101,21,X,,,,
11007000103640055,110070388,04-02-2018 11:09:59 PM,2,0,-101,21,X,,,,
11007000103640049,110070389,04-02-2018 11:11:52 PM,2,0,-101,21,X,,,,
11007000103640049,110070390,04-02-2018 11:15:10 PM,2,0,-101,21,X,,,,
11007000103650058,110070391,04-02-2018 11:18:40 PM,2,0,-101,21,X,,,,
11007000103650058,110070392,04-02-2018 11:20:19 PM,2,0,-101,21,X,,,,
11007000103650058,110070393,04-02-2018 11:20:53 PM,2,0,-101,21,X,,,,
11007000103650058,110070394,04-02-2018 11:21:39 PM,2,0,-101,21,X,,,,
11007000131080010,110070395,05-02-2018 8:41:18 AM,2,0,-101,21,X,,,,
11007000131080010,110070396,05-02-2018 8:45:57 AM,2,0,-101,21,X,,,,
11007000131080010,110070397,05-02-2018 8:49:43 AM,2,0,-101,21,X,,,,
11007000131110001,110070398,05-02-2018 8:54:09 AM,2,0,-101,21,X,,,,
11007000131110001,110070399,05-02-2018 8:55:37 AM,2,0,-101,21,X,,,,
11007000131110001,110070400,05-02-2018 8:56:28 AM,2,0,-101,21,X,,,,
11007000131110012,110070401,05-02-2018 8:58:01 AM,2,0,-101,21,X,,,,
11007000131140002,110070402,05-02-2018 9:03:17 AM,2,0,-101,21,X,,,,
11007000131110006,110070403,05-02-2018 9:08:36 AM,2,0,-101,21,X,,,,
11007000131120002,110070404,05-02-2018 9:09:34 AM,2,0,-101,21,X,,,,
11007000131140001,110070405,05-02-2018 9:10:36 AM,2,0,-101,21,X,,,,
11007000131140001,110070406,05-02-2018 9:11:12 AM,2,0,-101,21,X,,,,
11007000131120005,110070407,05-02-2018 9:18:44 AM,2,0,-101,21,X,,,,
11007000131140006,110070408,05-02-2018 9:20:13 AM,2,0,-101,21,X,,,,
11007000131140005,110070409,05-02-2018 9:28:50 AM,2,0,-101,21,X,,,,
11007000131140004,110070410,05-02-2018 9:30:17 AM,2,0,-101,21,X,,,,
11007000131140007,110070411,05-02-2018 9:31:14 AM,2,0,-101,21,X,,,,
11007000131140007,110070412,05-02-2018 9:33:55 AM,2,0,-101,21,X,,,,
11007000131150007,110070413,05-02-2018 9:38:14 AM,2,0,-101,21,X,,,,
11007000131150007,110070414,05-02-2018 9:38:37 AM,2,0,-101,21,X,,,,
11007000131150004,110070415,05-02-2018 9:41:01 AM,2,0,-101,21,X,,,,
11007000131150004,110070416,05-02-2018 9:42:40 AM,2,0,-101,21,X,,,,
11007000131120008,110070417,05-02-2018 9:46:27 AM,2,0,-101,21,X,,,,
11007000131120008,110070418,05-02-2018 9:47:09 AM,2,0,-101,21,X,,,,
11007000131140006,110070419,05-02-2018 9:56:32 AM,2,0,-101,21,X,,,,
11007000131140003,110070420,05-02-2018 10:01:24 AM,2,0,-101,21,X,,,,
11007000103450003,110070421,05-02-2018 10:07:50 AM,2,0,-101,21,X,,,,
11007000103450011,110070422,05-02-2018 10:39:50 AM,2,0,-101,21,X,,,,
11007000103450013,110070423,05-02-2018 10:41:54 AM,2,0,-101,21,X,,,,
11007000103450006,110070424,05-02-2018 10:46:31 AM,2,0,-101,21,X,,,,
11007000103450006,110070425,05-02-2018 10:48:45 AM,2,0,-101,21,X,,,,
11007000103450006,110070426,05-02-2018 10:50:16 AM,2,0,-101,21,X,,,,
11007000103450008,110070427,05-02-2018 10:51:27 AM,2,0,-101,21,X,,,,
11007000103450008,110070428,05-02-2018 10:52:36 AM,2,0,-101,21,X,,,,
11007000103450008,110070429,05-02-2018 10:54:04 AM,2,0,-101,21,X,,,,
11007000103370022,110070430,05-02-2018 10:56:45 AM,2,0,-101,21,X,,,,
11007000103370057,110070431,05-02-2018 10:57:28 AM,2,0,-101,21,X,,,,
11007000103370014,110070432,05-02-2018 11:01:48 AM,2,0,-101,21,X,,,,
11007000103370014,110070433,05-02-2018 11:02:40 AM,2,0,-101,21,X,,,,
11007000103370014,110070434,05-02-2018 11:03:02 AM,2,0,-101,21,X,,,,
11007000103370014,110070435,05-02-2018 11:04:36 AM,2,0,-101,21,X,,,,
11007000103450003,110070436,05-02-2018 11:09:02 AM,2,0,-101,21,X,,,,
11007000103450006,110070437,05-02-2018 11:10:18 AM,2,0,-101,21,X,,,,
11007000103450002,110070438,05-02-2018 11:11:10 AM,2,0,-101,21,X,,,,
11007000103370088,110070439,05-02-2018 11:13:51 AM,2,0,-101,21,X,,,,
11007000103360007,110070440,05-02-2018 11:15:43 AM,2,0,-101,21,X,,,,
11007000103360007,110070441,05-02-2018 11:16:09 AM,2,0,-101,21,X,,,,
11007000103360001,110070442,05-02-2018 11:17:07 AM,2,0,-101,21,X,,,,
11007000103360001,110070443,05-02-2018 11:17:41 AM,2,0,-101,21,X,,,,
11007000103360004,110070444,05-02-2018 11:18:20 AM,2,0,-101,21,X,,,,
11007000103360126,110070445,05-02-2018 11:19:18 AM,2,0,-101,21,X,,,,
11007000103370057,110070446,05-02-2018 11:24:08 AM,2,0,-101,21,X,,,,
11007000104920020,110070447,06-02-2018 2:33:10 PM,2,0,-101,20,X,,,,
11007000104920020,110070448,06-02-2018 2:33:40 PM,2,0,-101,20,X,,,,
11007000104920020,110070449,06-02-2018 2:34:41 PM,2,0,-101,20,X,,,,
11007000104920003,110070450,06-02-2018 2:36:48 PM,2,0,-101,20,X,,,,
11007000104330095,110070451,06-02-2018 3:20:11 PM,1,0,-101,21,X,,,,
11007000104150024,110070452,06-02-2018 3:22:11 PM,1,0,-101,21,X,,,,
11007000104120029,110070453,06-02-2018 3:37:13 PM,1,0,-101,21,X,,,,
11007000104350045,110070454,06-02-2018 3:58:42 PM,1,0,-101,21,X,,,,
11007000104120079,110070455,06-02-2018 4:02:55 PM,1,0,-101,21,X,,,,
11007000104120080,110070456,06-02-2018 4:10:10 PM,1,0,-101,21,X,,,,
11007000104120085,110070457,06-02-2018 4:11:21 PM,1,0,-101,21,X,,,,
11007000104120034,110070458,06-02-2018 4:12:56 PM,1,0,-101,21,X,,,,
11007000104120093,110070459,06-02-2018 4:13:49 PM,1,0,-101,21,X,,,,
11007000104120093,110070460,06-02-2018 4:14:49 PM,1,0,-101,21,X,,,,
11007000104130013,110070461,06-02-2018 4:20:46 PM,1,0,-101,21,X,,,,
11007000104130039,110070462,06-02-2018 4:27:24 PM,1,0,-101,21,X,,,,
11007000104100027,110070463,06-02-2018 4:30:44 PM,1,0,-101,21,X,,,,
11007000104130026,110070464,06-02-2018 4:32:33 PM,1,0,-101,21,X,,,,
11007000104100063,110070465,06-02-2018 4:33:43 PM,1,0,-101,21,X,,,,
11007000104120119,110070466,06-02-2018 4:37:57 PM,1,0,-101,21,X,,,,
11007000103850093,110070467,06-02-2018 4:48:56 PM,1,0,-101,21,X,,,,
11007000103770022,110070468,06-02-2018 4:52:43 PM,1,0,-101,21,X,,,,
11007000103770022,110070469,06-02-2018 4:55:16 PM,1,0,-101,21,X,,,,
11007000103690013,110070470,06-02-2018 4:56:39 PM,1,0,-101,21,X,,,,
11007000103770065,110070471,06-02-2018 4:59:35 PM,1,0,-101,21,X,,,,
11007000104920003,110070472,07-02-2018 1:38:08 PM,2,0,-101,20,X,,,,
11007000104920003,110070473,07-02-2018 1:45:39 PM,2,0,-101,20,X,,,,
11007000104910007,110070474,07-02-2018 1:49:26 PM,2,0,-101,20,X,,,,
11007000104910006,110070475,07-02-2018 1:50:47 PM,2,0,-101,20,X,,,,
11007000104910007,110070476,07-02-2018 1:52:08 PM,2,0,-101,20,X,,,,
11007000104910022,110070477,07-02-2018 1:59:47 PM,2,0,-101,20,X,,,,
11007000104910022,110070478,07-02-2018 2:00:21 PM,2,0,-101,20,X,,,,
11007000104910022,110070479,07-02-2018 2:00:58 PM,2,0,-101,20,X,,,,
11007000104870079,110070480,07-02-2018 2:06:35 PM,2,0,-101,20,X,,,,
11007000104870079,110070481,07-02-2018 2:15:03 PM,2,0,-101,20,X,,,,
11007000104870062,110070482,07-02-2018 2:26:31 PM,2,0,-101,20,X,,,,
11007000104870077,110070483,07-02-2018 2:29:08 PM,2,0,-101,20,X,,,,
11007000104870077,110070484,07-02-2018 2:29:55 PM,2,0,-101,20,X,,,,
11007000104870062,110070485,07-02-2018 2:32:34 PM,2,0,-101,20,X,,,,
11007000104490060,110070486,07-02-2018 2:35:50 PM,2,0,-101,21,X,,,,
11007000104870074,110070487,07-02-2018 2:37:13 PM,2,0,-101,20,X,,,,
11007000104490060,110070488,07-02-2018 2:37:55 PM,2,0,-101,21,X,,,,
11007000104870074,110070489,07-02-2018 2:38:26 PM,2,0,-101,20,X,,,,
11007000104490060,110070490,07-02-2018 2:38:52 PM,2,0,-101,21,X,,,,
11007000104490060,110070491,07-02-2018 2:40:17 PM,2,0,-101,21,X,,,,
11007000104360038,110070492,07-02-2018 2:41:52 PM,2,0,-101,21,X,,,,
11007000104870066,110070493,07-02-2018 2:44:05 PM,2,0,-101,20,X,,,,
11007000104360038,110070494,07-02-2018 2:46:40 PM,2,0,-101,21,X,,,,
11007000104360040,110070495,07-02-2018 2:48:12 PM,2,0,-101,21,X,,,,
11007000104360040,110070496,07-02-2018 2:49:03 PM,2,0,-101,21,X,,,,
11007000104800043,110070497,07-02-2018 2:49:55 PM,2,0,-101,21,X,,,,
11007000104850018,110070498,07-02-2018 2:52:37 PM,2,0,-101,21,X,,,,
11007000104360047,110070499,07-02-2018 2:55:40 PM,2,0,-101,21,X,,,,
11007000103370025,110070500,07-02-2018 3:04:20 PM,2,0,-101,21,X,,,,
11007000103360153,110070501,07-02-2018 3:10:47 PM,2,0,-101,21,X,,,,
11007000103360153,110070502,07-02-2018 3:12:24 PM,2,0,-101,21,X,,,,
11007000103360153,110070503,07-02-2018 3:13:51 PM,2,0,-101,21,X,,,,
11007000103360153,110070504,07-02-2018 3:14:59 PM,2,0,-101,21,X,,,,
11007000103360095,110070505,07-02-2018 3:16:19 PM,2,0,-101,21,X,,,,
11007000103360095,110070506,07-02-2018 3:17:33 PM,2,0,-101,21,X,,,,
11007000103360095,110070507,07-02-2018 3:18:08 PM,2,0,-101,21,X,,,,
11007000103360095,110070508,07-02-2018 3:20:00 PM,2,0,-101,21,X,,,,
11007000103360108,110070509,07-02-2018 3:21:14 PM,2,0,-101,21,X,,,,
11007000104370062,110070510,07-02-2018 3:22:27 PM,2,0,-101,21,X,,,,
11007000103360108,110070511,07-02-2018 3:22:53 PM,2,0,-101,21,X,,,,
11007000104370062,110070512,07-02-2018 3:23:08 PM,2,0,-101,21,X,,,,
11007000103360108,110070513,07-02-2018 3:23:41 PM,2,0,-101,21,X,,,,
11007000104370062,110070514,07-02-2018 3:23:43 PM,2,0,-101,21,X,,,,
11007000103360108,110070515,07-02-2018 3:24:48 PM,2,0,-101,21,X,,,,
11007000104500059,110070516,07-02-2018 3:25:10 PM,2,0,-101,21,X,,,,
11007000104500059,110070517,07-02-2018 3:25:43 PM,2,0,-101,21,X,,,,
11007000104500059,110070518,07-02-2018 3:26:13 PM,2,0,-101,21,X,,,,
11007000104500059,110070519,07-02-2018 3:26:44 PM,2,0,-101,21,X,,,,
11007000104500080,110070520,07-02-2018 3:28:28 PM,2,0,-101,21,X,,,,
11007000103360094,110070521,07-02-2018 3:29:43 PM,2,0,-101,21,X,,,,
11007000103360094,110070522,07-02-2018 3:30:20 PM,2,0,-101,21,X,,,,
11007000104500080,110070523,07-02-2018 3:30:57 PM,2,0,-101,21,X,,,,
11007000103360094,110070524,07-02-2018 3:31:01 PM,2,0,-101,21,X,,,,
11007000103360094,110070525,07-02-2018 3:31:29 PM,2,0,-101,21,X,,,,
11007000104500080,110070526,07-02-2018 3:31:34 PM,2,0,-101,21,X,,,,
11007000104500080,110070527,07-02-2018 3:32:07 PM,2,0,-101,21,X,,,,
11007000103360178,110070528,07-02-2018 3:32:25 PM,2,0,-101,21,X,,,,
11007000103360178,110070529,07-02-2018 3:33:23 PM,2,0,-101,21,X,,,,
11007000103360178,110070530,07-02-2018 3:34:06 PM,2,0,-101,21,X,,,,
11007000104670027,110070531,07-02-2018 3:34:26 PM,2,0,-101,21,X,,,,
11007000103360178,110070532,07-02-2018 3:34:43 PM,2,0,-101,21,X,,,,
11007000104670027,110070533,07-02-2018 3:35:08 PM,2,0,-101,21,X,,,,
11007000104670027,110070534,07-02-2018 3:35:52 PM,2,0,-101,21,X,,,,
11007000104670027,110070535,07-02-2018 3:36:29 PM,2,0,-101,21,X,,,,
11007000103360201,110070536,07-02-2018 3:36:35 PM,2,0,-101,21,X,,,,
11007000103360201,110070537,07-02-2018 3:37:55 PM,2,0,-101,21,X,,,,
11007000104520003,110070538,07-02-2018 3:38:12 PM,2,0,-101,21,X,,,,
11007000104520003,110070539,07-02-2018 3:38:53 PM,2,0,-101,21,X,,,,
11007000103360201,110070540,07-02-2018 3:39:15 PM,2,0,-101,21,X,,,,
11007000104520003,110070541,07-02-2018 3:39:59 PM,2,0,-101,21,X,,,,
11007000104520016,110070542,07-02-2018 3:41:26 PM,2,0,-101,21,X,,,,
11007000104520003,110070543,07-02-2018 3:42:29 PM,2,0,-101,21,X,,,,
11007000103610034,110070544,07-02-2018 3:46:16 PM,2,0,-101,21,X,,,,
11007000103610034,110070545,07-02-2018 3:47:21 PM,2,0,-101,21,X,,,,
11007000103610034,110070546,07-02-2018 3:53:47 PM,2,0,-101,21,X,,,,
11007000103610034,110070547,07-02-2018 3:54:31 PM,2,0,-101,21,X,,,,
11007000103490003,110070548,07-02-2018 3:57:03 PM,2,0,-101,21,X,,,,
11007000103490003,110070549,07-02-2018 3:57:48 PM,2,0,-101,21,X,,,,
11007000103490003,110070550,07-02-2018 3:58:19 PM,2,0,-101,21,X,,,,
11007000103410031,110070551,07-02-2018 3:58:42 PM,2,0,-101,21,X,,,,
11007000103410032,110070552,07-02-2018 3:59:51 PM,2,0,-101,21,X,,,,
11007000103600018,110070553,07-02-2018 4:00:44 PM,2,0,-101,21,X,,,,
11007000103600018,110070554,07-02-2018 4:01:12 PM,2,0,-101,21,X,,,,
11007000103410037,110070555,07-02-2018 4:01:39 PM,2,0,-101,21,X,,,,
11007000103600018,110070556,07-02-2018 4:01:44 PM,2,0,-101,21,X,,,,
11007000103600018,110070557,07-02-2018 4:02:49 PM,2,0,-101,21,X,,,,
11007000103410040,110070558,07-02-2018 4:03:11 PM,2,0,-101,21,X,,,,
11007000103500035,110070559,07-02-2018 4:06:14 PM,2,0,-101,21,X,,,,
11007000103420094,110070560,07-02-2018 4:06:28 PM,2,0,-101,21,X,,,,
11007000103500035,110070561,07-02-2018 4:06:52 PM,1,0,-101,21,X,,,,
11007000103420094,110070562,07-02-2018 4:07:03 PM,2,0,-101,21,X,,,,
11007000103420044,110070563,07-02-2018 4:08:03 PM,2,0,-101,21,X,,,,
11007000103500035,110070564,07-02-2018 4:09:00 PM,2,0,-101,21,X,,,,
11007000103480016,110070565,07-02-2018 4:11:37 PM,2,0,-101,21,X,,,,
11007000103480016,110070566,07-02-2018 4:12:08 PM,2,0,-101,21,X,,,,
11007000103480016,110070567,07-02-2018 4:12:43 PM,2,0,-101,21,X,,,,
11007000103460020,110070568,07-02-2018 4:15:24 PM,2,0,-101,21,X,,,,
11007000103440002,110070569,07-02-2018 4:17:20 PM,2,0,-101,21,X,,,,
11007000103460020,110070570,07-02-2018 4:17:28 PM,2,0,-101,21,X,,,,
11007000103440030,110070571,07-02-2018 4:18:35 PM,2,0,-101,21,X,,,,
11007000103460012,110070572,07-02-2018 4:19:24 PM,2,0,-101,21,X,,,,
11007000103420064,110070573,07-02-2018 4:20:33 PM,2,0,-101,21,X,,,,
11007000103460012,110070574,07-02-2018 4:20:55 PM,2,0,-101,21,X,,,,
11007000103420067,110070575,07-02-2018 4:21:42 PM,2,0,-101,21,X,,,,
11007000103420090,110070576,07-02-2018 4:22:45 PM,2,0,-101,21,X,,,,
11007000103420031,110070577,07-02-2018 4:24:04 PM,2,0,-101,21,X,,,,
11007000103430022,110070578,07-02-2018 4:26:37 PM,2,0,-101,21,X,,,,
11007000103430016,110070579,07-02-2018 4:27:50 PM,2,0,-101,21,X,,,,
11007000103430010,110070580,07-02-2018 4:28:54 PM,2,0,-101,21,X,,,,
11007000103430018,110070581,07-02-2018 4:30:22 PM,2,0,-101,21,X,,,,
11007000103430017,110070582,07-02-2018 4:32:20 PM,2,0,-101,21,X,,,,
11007000103430013,110070583,07-02-2018 4:32:54 PM,2,0,-101,21,X,,,,
11007000103420090,110070584,07-02-2018 4:33:48 PM,2,0,-101,21,X,,,,
11007000131110011,110070585,07-02-2018 7:34:55 PM,2,0,-101,21,X,,,,
11007000103510028,110070586,07-02-2018 8:10:17 PM,2,0,-101,21,X,,,,
11007000103510028,110070587,07-02-2018 8:11:41 PM,2,0,-101,21,X,,,,
11007000103510028,110070588,07-02-2018 8:12:24 PM,2,0,-101,21,X,,,,
11007000103450090,110070589,07-02-2018 8:30:15 PM,2,0,-101,21,X,,,,
11007000103450008,110070590,07-02-2018 8:31:32 PM,2,0,-101,21,X,,,,
11007000103360137,110070591,07-02-2018 8:56:48 PM,2,0,-101,21,X,,,,
11007000103360263,110070592,07-02-2018 8:58:34 PM,2,0,-101,21,X,,,,
11007000131140002,110070593,07-02-2018 9:07:26 PM,2,0,-101,21,X,,,,
11007000103360173,110070594,07-02-2018 9:18:35 PM,2,0,-101,21,X,,,,
11007000103360173,110070595,07-02-2018 9:19:02 PM,2,0,-101,21,X,,,,
11007000103460018,110070596,07-02-2018 9:22:24 PM,2,0,-101,21,X,,,,
11007000103460014,110070598,07-02-2018 9:26:33 PM,2,0,-101,21,X,,,,
11007000103460014,110070599,07-02-2018 9:27:18 PM,2,0,-101,21,X,,,,
11007000103460024,110070600,07-02-2018 9:31:53 PM,2,0,-101,21,X,,,,
11007000103460024,110070601,07-02-2018 9:32:40 PM,2,0,-101,21,X,,,,
11007000103460024,110070602,07-02-2018 9:33:15 PM,2,0,-101,21,X,,,,
11007000103730037,110070603,07-02-2018 9:46:19 PM,2,0,-101,21,X,,,,
11007000103570004,110070604,07-02-2018 9:47:59 PM,2,0,-101,21,X,,,,
11007000103570004,110070605,07-02-2018 9:48:27 PM,2,0,-101,21,X,,,,
11007000103570005,110070606,07-02-2018 9:49:59 PM,2,0,-101,21,X,,,,
11007000103570064,110070608,07-02-2018 9:52:30 PM,2,0,-101,21,X,,,,
11007000103570064,110070609,07-02-2018 9:53:06 PM,2,0,-101,21,X,,,,
11007000103570089,110070610,07-02-2018 9:54:17 PM,2,0,-101,21,X,,,,
11007000103570089,110070611,07-02-2018 9:55:07 PM,2,0,-101,21,X,,,,
11007000103570089,110070612,07-02-2018 9:55:45 PM,2,0,-101,21,X,,,,
11007000103720030,110070613,07-02-2018 9:57:23 PM,2,0,-101,21,X,,,,
11007000103720030,110070614,07-02-2018 9:58:05 PM,2,0,-101,21,X,,,,
11007000103720079,110070615,07-02-2018 9:58:44 PM,2,0,-101,21,X,,,,
11007000103590013,110070616,07-02-2018 10:00:06 PM,2,0,-101,21,X,,,,
11007000103590013,110070617,07-02-2018 10:01:04 PM,2,0,-101,21,X,,,,
11007000103590013,110070618,07-02-2018 10:02:05 PM,2,0,-101,21,X,,,,
11007000103590040,110070619,07-02-2018 10:03:34 PM,2,0,-101,21,X,,,,
11007000103590040,110070620,07-02-2018 10:06:02 PM,2,0,-101,21,X,,,,
11007000103590040,110070621,07-02-2018 10:06:42 PM,2,0,-101,21,X,,,,
11007000103390063,110070622,08-02-2018 8:43:59 AM,2,0,-101,21,X,,,,
11007000103390063,110070623,08-02-2018 8:48:25 AM,2,0,-101,21,X,,,,
11007000103390063,110070624,08-02-2018 8:48:56 AM,2,0,-101,21,X,,,,
11007000103390097,110070625,08-02-2018 8:53:07 AM,2,0,-101,21,X,,,,
11007000103390097,110070626,08-02-2018 8:53:49 AM,2,0,-101,21,X,,,,
11007000103390097,110070627,08-02-2018 8:54:28 AM,2,0,-101,21,X,,,,
11007000103380009,110070628,08-02-2018 9:08:44 AM,2,0,-101,21,X,,,,
11007000103380009,110070629,08-02-2018 9:09:49 AM,2,0,-101,21,X,,,,
11007000103380009,110070630,08-02-2018 9:10:49 AM,2,0,-101,21,X,,,,
11007000103380017,110070632,08-02-2018 9:14:01 AM,2,0,-101,21,X,,,,
11007000103380017,110070633,08-02-2018 9:14:34 AM,2,0,-101,21,X,,,,
11007000103380022,110070634,08-02-2018 9:17:19 AM,2,0,-101,21,X,,,,
11007000103380022,110070635,08-02-2018 9:17:45 AM,2,0,-101,21,X,,,,
11007000103390065,110070636,08-02-2018 9:22:55 AM,2,0,-101,21,X,,,,
11007000103390065,110070637,08-02-2018 9:23:37 AM,2,0,-101,21,X,,,,
11007000103390065,110070638,08-02-2018 9:24:11 AM,2,0,-101,21,X,,,,
11007000103390068,110070639,08-02-2018 9:24:55 AM,2,0,-101,21,X,,,,
11007000103520074,110070640,08-02-2018 9:28:03 AM,2,0,-101,21,X,,,,
11007000103520074,110070641,08-02-2018 9:29:30 AM,2,0,-101,21,X,,,,
11007000103520074,110070642,08-02-2018 9:30:24 AM,2,0,-101,21,X,,,,
11007000103520076,110070643,08-02-2018 9:35:46 AM,2,0,-101,21,X,,,,
11007000103520080,110070644,08-02-2018 9:36:39 AM,2,0,-101,21,X,,,,
11007000103520080,110070645,08-02-2018 9:37:11 AM,2,0,-101,21,X,,,,
11007000103520081,110070646,08-02-2018 9:38:54 AM,2,0,-101,21,X,,,,
11007000103520059,110070648,08-02-2018 9:40:29 AM,2,0,-101,21,X,,,,
11007000103520059,110070649,08-02-2018 9:41:08 AM,2,0,-101,21,X,,,,
11007000103390096,110070651,08-02-2018 9:44:53 AM,2,0,-101,21,X,,,,
11007000103520059,110070652,08-02-2018 9:47:07 AM,2,0,-101,21,X,,,,
11007000103520063,110070653,08-02-2018 9:50:31 AM,2,0,-101,21,X,,,,
11007000103520063,110070654,08-02-2018 9:50:59 AM,2,0,-101,21,X,,,,
11007000103520063,110070655,08-02-2018 9:51:36 AM,2,0,-101,21,X,,,,
11007000103400036,110070656,08-02-2018 9:53:50 AM,2,0,-101,21,X,,,,
11007000103400036,110070657,08-02-2018 9:54:13 AM,2,0,-101,21,X,,,,
11007000103400036,110070658,08-02-2018 9:55:39 AM,2,0,-101,21,X,,,,
11007000103400004,110070659,08-02-2018 9:57:34 AM,2,0,-101,21,X,,,,
11007000103400004,110070660,08-02-2018 9:58:09 AM,2,0,-101,21,X,,,,
11007000103400004,110070661,08-02-2018 9:58:48 AM,2,0,-101,21,X,,,,
11007000103540010,110070662,08-02-2018 10:03:37 AM,2,0,-101,21,X,,,,
11007000103540010,110070663,08-02-2018 10:05:53 AM,2,0,-101,21,X,,,,
11007000103540010,110070664,08-02-2018 10:06:24 AM,2,0,-101,21,X,,,,
11007000103530007,110070665,08-02-2018 10:14:20 AM,2,0,-101,21,X,,,,
11007000103530007,110070666,08-02-2018 10:14:56 AM,2,0,-101,21,X,,,,
11007000103530007,110070667,08-02-2018 10:15:30 AM,2,0,-101,21,X,,,,
11007000103530029,110070668,08-02-2018 10:17:08 AM,2,0,-101,21,X,,,,
11007000103530029,110070669,08-02-2018 10:17:49 AM,2,0,-101,21,X,,,,
11007000103530029,110070670,08-02-2018 10:18:35 AM,2,0,-101,21,X,,,,
11007000103530025,110070671,08-02-2018 10:19:28 AM,2,0,-101,21,X,,,,
11007000103530025,110070672,08-02-2018 10:20:29 AM,2,0,-101,21,X,,,,
11007000103530025,110070673,08-02-2018 10:21:04 AM,2,0,-101,21,X,,,,
11007000103550005,110070675,08-02-2018 10:27:11 AM,2,0,-101,21,X,,,,
11007000103550004,110070676,08-02-2018 10:28:04 AM,2,0,-101,21,X,,,,
11007000103550021,110070677,08-02-2018 10:28:56 AM,2,0,-101,21,X,,,,
11007000103550021,110070678,08-02-2018 10:29:42 AM,2,0,-101,21,X,,,,
11007000103550021,110070679,08-02-2018 10:30:26 AM,2,0,-101,21,X,,,,
11007000103400048,110070680,08-02-2018 11:53:15 AM,2,0,-101,21,X,,,,
11007000103400048,110070681,08-02-2018 11:53:49 AM,2,0,-101,21,X,,,,
11007000103410046,110070682,08-02-2018 11:56:47 AM,2,0,-101,21,X,,,,
11007000103420062,110070683,08-02-2018 12:05:24 PM,2,0,-101,21,X,,,,
11007000103420062,110070684,08-02-2018 12:06:09 PM,2,0,-101,21,X,,,,
11007000103420062,110070685,08-02-2018 12:06:42 PM,2,0,-101,21,X,,,,
11007000103420062,110070686,08-02-2018 12:08:04 PM,2,0,-101,21,X,,,,
